Data_Month_Date,Country,HB_Treatment_Description,Treatment_Location_Code,Treatment_Location_Name,ED_MIU,Number_Of_Attendances_agg,Number_of_Attendances_Epi,Number_Meeting_Target_agg,Number_Meeting_Target_epi,Discharge_destination_admission_to_same,Discharge_destination_other_spec,Discharge_destination_residence,Discharge_destination_transfer,Discharge_destination_unknown,Attendance_greater_8hrs,Attendances_greater_12hrs
Jan-19,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2708,2708,2351,2351,727,2,1830,52,97,18,0
Jan-19,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,5806,5806,4797,4797,1969,8,3585,144,100,231,7
Jan-19,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,8036,8036,6744,6744,2559,23,4946,116,392,28,0
Jan-19,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,MIU/Other,1704,1704,1701,1701,0,0,1550,121,33,0,0
Jan-19,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,MIU/Other,2734,2734,2731,2731,0,0,2462,200,72,1,0
Jan-19,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - ED,ED,8834,8834,7001,7001,2784,32,5645,74,299,267,43
Jan-19,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,6149,6149,5883,5883,1281,1,4806,0,61,0,0
Jan-19,NHS Scotland,NHS Highland,C106H,Cowal Community Hospital,MIU/Other,644,,640,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,C108H,Islay Hospital,MIU/Other,94,,92,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,C113H,Victoria Hospital (NHS Highland),MIU/Other,337,,330,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,C121H,Lorn & Islands Hospital - ED,ED,615,615,603,603,195,0,409,11,0,2,0
Jan-19,NHS Scotland,NHS Highland,C122H,Campbeltown Hospital,MIU/Other,420,,418,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H101H,Dunbar Hospital,MIU/Other,161,,160,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H103H,Caithness General Hospital - ED,ED,682,682,656,656,216,1,464,1,0,6,3
Jan-19,NHS Scotland,NHS Highland,H106H,Lawson Memorial Hospital,MIU/Other,25,,25,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H202H,Raigmore Hospital - ED,ED,2836,2836,2534,2534,709,4,2105,18,0,37,2
Jan-19,NHS Scotland,NHS Highland,H208H,Nairn Town And County Hospital,MIU/Other,270,,270,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H210H,Ian Charles Community Hospital,MIU/Other,41,,41,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H212H,Belford Hospital - ED,ED,664,664,640,640,134,2,521,7,0,1,0
Jan-19,NHS Scotland,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,MIU/Other,399,,399,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H215H,Portree Community Hospital,MIU/Other,168,,168,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H219H,County Community Hospital,MIU/Other,108,,108,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,MIU/Other,439,,424,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H227B,Aviemore Health Centre,MIU/Other,110,,110,,,,,,,,
Jan-19,NHS Scotland,NHS Highland,H227H,Mull And Iona Community Hospital,MIU/Other,63,,62,,,,,,,,
Jan-19,NHS Scotland,NHS Lanarkshire,L106H,University Hospital Monklands - ED,ED,6074,6074,5642,5642,2137,9,3828,85,15,11,1
Jan-19,NHS Scotland,NHS Lanarkshire,L206H,Kello Hospital,MIU/Other,79,,79,,,,,,,,
Jan-19,NHS Scotland,NHS Lanarkshire,L207H,Lady Home Hospital,MIU/Other,36,,36,,,,,,,,
Jan-19,NHS Scotland,NHS Lanarkshire,L302H,University Hospital Hairmyres - ED,ED,5705,5705,4732,4732,1769,10,3825,76,25,119,50
Jan-19,NHS Scotland,NHS Lanarkshire,L308H,University Hospital Wishaw - ED,ED,6127,6127,5204,5204,1909,7,4072,75,64,151,29
Jan-19,NHS Scotland,NHS Lothian,S108H,Edington Cottage Hospital,MIU/Other,149,,149,,,,,,,,
Jan-19,NHS Scotland,NHS Lothian,S116H,Western General Hospital,MIU/Other,4191,4191,3442,3442,1242,0,2949,0,0,148,64
Jan-19,NHS Scotland,NHS Lothian,S308H,St John's Hospital - ED,ED,4845,4845,3977,3977,1104,3,3629,109,0,158,28
Jan-19,NHS Scotland,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - ED,ED,10165,10165,8696,8696,2900,14,7092,159,0,258,67
Jan-19,NHS Scotland,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - ED,ED,4385,4385,4073,4073,664,0,3720,1,0,9,0
Jan-19,NHS Scotland,NHS Orkney,R103H,Balfour Hospital - ED,ED,520,520,499,499,160,0,352,7,1,2,2
Jan-19,NHS Scotland,NHS Shetland,Z102H,Gilbert Bain Hospital - ED,ED,625,625,599,599,168,0,450,5,2,0,0
Jan-19,NHS Scotland,NHS Tayside,T101H,Ninewells Hospital - ED,ED,4009,4009,3855,3855,1372,3,2367,229,38,0,0
Jan-19,NHS Scotland,NHS Tayside,T202H,Perth Royal Infirmary - ED,ED,2012,2012,1916,1916,417,6,1252,313,24,1,0
Jan-19,NHS Scotland,NHS Tayside,T205H,St Margaret's Hospital,MIU/Other,20,20,20,20,0,0,16,3,1,0,0
Jan-19,NHS Scotland,NHS Tayside,T209H,Blairgowrie Community Hospital,MIU/Other,233,233,233,233,0,0,218,12,3,0,0
Jan-19,NHS Scotland,NHS Tayside,T304H,Arbroath Infirmary,MIU/Other,1277,1277,1277,1277,0,1,1159,115,2,0,0
Jan-19,NHS Scotland,NHS Tayside,T305H,Brechin Infirmary,MIU/Other,60,60,60,60,0,0,57,3,0,0,0
Jan-19,NHS Scotland,NHS Tayside,T316H,Crieff Community Hospital,MIU/Other,74,74,74,74,0,0,63,7,4,0,0
Jan-19,NHS Scotland,NHS Tayside,T319H,Whitehills Health And Community Care Centre,MIU/Other,387,387,387,387,0,0,362,25,0,0,0
Jan-19,NHS Scotland,NHS Tayside,T320H,Pitlochry Community Hospital,MIU/Other,74,74,74,74,0,0,68,5,1,0,0
Jan-19,NHS Scotland,NHS Tayside,T357C,Links Health Centre,MIU/Other,223,223,223,223,0,0,206,17,0,0,0
Jan-19,NHS Scotland,NHS Western Isles,W106H,St Brendan's Hospital,MIU/Other,38,,38,,,,,,,,
Jan-19,NHS Scotland,NHS Western Isles,W107H,Western Isles Hospital - ED,ED,503,503,493,493,175,0,301,9,18,0,0
Jan-19,NHS Scotland,NHS Western Isles,W108H,Uist & Barra Hospital,MIU/Other,137,137,137,137,15,0,122,0,0,0,0
Feb-19,NHS Scotland,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,MIU/Other,172,,168,,,,,,,,
Feb-19,NHS Scotland,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,MIU/Other,46,,45,,,,,,,,
Feb-19,NHS Scotland,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - ED,ED,5587,5587,4927,4927,1914,5,3360,59,249,219,76
Feb-19,NHS Scotland,NHS Ayrshire & Arran,A210H,University Hospital Ayr - ED,ED,2917,2917,2387,2387,774,10,2008,74,51,190,78
Feb-19,NHS Scotland,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,MIU/Other,60,,60,,,,,,,,
Feb-19,NHS Scotland,NHS Borders,B103H,Knoll Community Hospital,MIU/Other,7,,7,,,,,,,,
Feb-19,NHS Scotland,NHS Borders,B105H,Hawick Community  Hospital,MIU/Other,63,,63,,,,,,,,
Feb-19,NHS Scotland,NHS Borders,B114H,Kelso Community Hospital,MIU/Other,6,,6,,,,,,,,
Feb-19,NHS Scotland,NHS Borders,B118H,Hay Lodge Hospital,MIU/Other,34,,34,,,,,,,,
Feb-19,NHS Scotland,NHS Borders,B120H,Borders General Hospital - ED,ED,2315,2315,2105,2105,794,2,1371,132,16,40,21
Feb-19,NHS Scotland,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,MIU/Other,15,,15,,,,,,,,
Feb-19,NHS Scotland,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,MIU/Other,23,,23,,,,,,,,
Feb-19,NHS Scotland,NHS Dumfries & Galloway,Y109H,Moffat Hospital,MIU/Other,3,,3,,,,,,,,
Feb-19,NHS Scotland,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,MIU/Other,2,2,2,2,0,0,2,0,0,0,0
Feb-19,NHS Scotland,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - ED,ED,971,971,901,901,70,1,792,87,21,8,2
Feb-19,NHS Scotland,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - ED,ED,2680,2680,2323,2323,862,8,1688,91,31,29,6
Feb-19,NHS Scotland,NHS Fife,F704H,Victoria Hospital (NHS Fife) - ED,ED,5153,5153,4590,4590,1649,11,3334,99,60,25,1
Feb-19,NHS Scotland,NHS Fife,F708H,Adamson Hospital,MIU/Other,143,143,143,143,2,0,129,10,2,0,0
Feb-19,NHS Scotland,NHS Fife,F709H,St Andrews Community Hospital,MIU/Other,273,273,273,273,0,0,265,7,1,0,0
Feb-19,NHS Scotland,NHS Fife,F805H,Queen Margaret Hospital,MIU/Other,1552,1552,1550,1550,18,0,1423,97,14,2,0
Feb-19,NHS Scotland,NHS Forth Valley,V201H,Stirling Health And Care Village,MIU/Other,1464,1464,1464,1464,0,0,1168,85,211,0,0
Feb-19,NHS Scotland,NHS Forth Valley,V217H,Forth Valley Royal Hospital - ED,ED,4877,4877,4563,4563,1343,7,2970,54,503,14,1
Feb-19,NHS Scotland,NHS Grampian,N101H,Aberdeen Royal Infirmary - ED,ED,4892,4892,4001,4001,1278,13,3246,26,329,45,6
Feb-19,NHS Scotland,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - ED,ED,1245,1245,1230,1230,136,0,1058,2,49,0,0
Feb-19,NHS Scotland,NHS Grampian,N151H,Aboyne Hospital,MIU/Other,73,,73,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N331H,Inverurie Hospital,MIU/Other,1,,1,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N332H,Insch War Memorial Hospital,MIU/Other,37,,37,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N333H,Peterhead Community Hospital,MIU/Other,1327,,1327,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N334H,Fraserburgh Hospital,MIU/Other,550,,548,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N335H,Jubilee Hospital,MIU/Other,206,,203,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N336H,Turriff Hospital,MIU/Other,123,,123,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N337H,Chalmers Hospital,MIU/Other,257,,254,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N411H,Dr Gray's Hospital - ED,ED,1950,1950,1845,1845,367,0,1569,13,1,5,0
Feb-19,NHS Scotland,NHS Grampian,N431H,Seafield Hospital,MIU/Other,45,,45,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N432H,Stephen Hospital,MIU/Other,12,,12,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N433H,Turner Memorial Hospital,MIU/Other,71,,71,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N451H,Fleming Hospital,MIU/Other,15,,15,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N494H,Kincardine Community Hospital,MIU/Other,80,,80,,,,,,,,
Feb-19,NHS Scotland,NHS Grampian,N683C,Forres Health & Care Centre,MIU/Other,36,,36,,,,,,,,
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,MIU/Other,1421,1421,1369,1369,200,1,1121,83,16,0,0
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2494,2494,2275,2275,654,4,1686,35,115,13,0
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,5052,5052,4257,4257,1698,6,3150,117,81,103,2
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,7591,7591,6256,6256,2371,12,4721,88,399,74,2
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,MIU/Other,1639,1639,1631,1631,0,0,1455,116,68,0,0
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,MIU/Other,2705,2705,2704,2704,0,0,2422,181,102,0,0
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - ED,ED,7858,7858,6263,6263,2441,22,5050,64,281,132,19
Feb-19,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,5651,5651,5332,5332,1194,2,4412,4,39,1,0
Feb-19,NHS Scotland,NHS Highland,C106H,Cowal Community Hospital,MIU/Other,616,,612,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,C108H,Islay Hospital,MIU/Other,78,,78,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,C113H,Victoria Hospital (NHS Highland),MIU/Other,272,,265,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,C121H,Lorn & Islands Hospital - ED,ED,555,555,535,535,140,2,393,20,0,2,0
Feb-19,NHS Scotland,NHS Highland,C122H,Campbeltown Hospital,MIU/Other,398,,395,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H101H,Dunbar Hospital,MIU/Other,155,,155,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H103H,Caithness General Hospital - ED,ED,608,608,566,566,166,1,440,1,0,7,5
Feb-19,NHS Scotland,NHS Highland,H106H,Lawson Memorial Hospital,MIU/Other,25,,25,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H202H,Raigmore Hospital - ED,ED,2714,2714,2444,2444,607,2,2095,10,0,29,0
Feb-19,NHS Scotland,NHS Highland,H208H,Nairn Town And County Hospital,MIU/Other,297,,296,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H210H,Ian Charles Community Hospital,MIU/Other,40,,40,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H212H,Belford Hospital - ED,ED,639,639,615,615,144,0,492,3,0,1,0
Feb-19,NHS Scotland,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,MIU/Other,325,,325,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H215H,Portree Community Hospital,MIU/Other,172,,171,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H219H,County Community Hospital,MIU/Other,183,,183,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,MIU/Other,346,,343,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H227B,Aviemore Health Centre,MIU/Other,136,,136,,,,,,,,
Feb-19,NHS Scotland,NHS Highland,H227H,Mull And Iona Community Hospital,MIU/Other,52,,51,,,,,,,,
Feb-19,NHS Scotland,NHS Lanarkshire,L106H,University Hospital Monklands - ED,ED,5510,5510,5166,5166,1872,12,3496,103,27,17,8
Feb-19,NHS Scotland,NHS Lanarkshire,L206H,Kello Hospital,MIU/Other,75,,75,,,,,,,,
Feb-19,NHS Scotland,NHS Lanarkshire,L207H,Lady Home Hospital,MIU/Other,63,,63,,,,,,,,
Feb-19,NHS Scotland,NHS Lanarkshire,L302H,University Hospital Hairmyres - ED,ED,5183,5183,4633,4633,1566,6,3521,74,16,89,30
Feb-19,NHS Scotland,NHS Lanarkshire,L308H,University Hospital Wishaw - ED,ED,5707,5707,4861,4861,1719,6,3835,56,91,148,24
Feb-19,NHS Scotland,NHS Lothian,S108H,Edington Cottage Hospital,MIU/Other,117,,117,,,,,,,,
Feb-19,NHS Scotland,NHS Lothian,S116H,Western General Hospital,MIU/Other,3931,3931,3250,3250,1141,0,2787,3,0,97,25
Feb-19,NHS Scotland,NHS Lothian,S308H,St John's Hospital - ED,ED,4528,4528,3863,3863,918,5,3548,57,0,77,5
Feb-19,NHS Scotland,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - ED,ED,9452,9452,7738,7738,2618,13,6701,120,0,250,56
Feb-19,NHS Scotland,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - ED,ED,4231,4231,3941,3941,585,0,3644,2,0,17,0
Feb-19,NHS Scotland,NHS Orkney,R103H,Balfour Hospital - ED,ED,500,500,478,478,124,0,373,1,2,3,1
Feb-19,NHS Scotland,NHS Shetland,Z102H,Gilbert Bain Hospital - ED,ED,616,616,579,579,136,0,472,3,5,0,0
Feb-19,NHS Scotland,NHS Tayside,T101H,Ninewells Hospital - ED,ED,3947,3947,3720,3720,1297,11,2362,213,64,0,0
Feb-19,NHS Scotland,NHS Tayside,T202H,Perth Royal Infirmary - ED,ED,1900,1900,1827,1827,328,3,1263,278,28,2,1
Feb-19,NHS Scotland,NHS Tayside,T205H,St Margaret's Hospital,MIU/Other,17,17,17,17,0,0,14,2,1,0,0
Feb-19,NHS Scotland,NHS Tayside,T209H,Blairgowrie Community Hospital,MIU/Other,238,238,238,238,0,0,225,11,2,0,0
Feb-19,NHS Scotland,NHS Tayside,T304H,Arbroath Infirmary,MIU/Other,1201,1201,1201,1201,0,1,1104,91,5,0,0
Feb-19,NHS Scotland,NHS Tayside,T305H,Brechin Infirmary,MIU/Other,86,86,86,86,0,0,84,2,0,0,0
Feb-19,NHS Scotland,NHS Tayside,T316H,Crieff Community Hospital,MIU/Other,64,64,64,64,0,0,50,10,4,0,0
Feb-19,NHS Scotland,NHS Tayside,T319H,Whitehills Health And Community Care Centre,MIU/Other,406,406,406,406,0,0,390,16,0,0,0
Feb-19,NHS Scotland,NHS Tayside,T320H,Pitlochry Community Hospital,MIU/Other,79,79,79,79,0,0,74,5,0,0,0
Feb-19,NHS Scotland,NHS Tayside,T357C,Links Health Centre,MIU/Other,246,246,246,246,0,0,227,19,0,0,0
Feb-19,NHS Scotland,NHS Western Isles,W106H,St Brendan's Hospital,MIU/Other,37,,37,,,,,,,,
Feb-19,NHS Scotland,NHS Western Isles,W107H,Western Isles Hospital - ED,ED,487,487,480,480,148,0,319,8,12,0,0
Feb-19,NHS Scotland,NHS Western Isles,W108H,Uist & Barra Hospital,MIU/Other,121,121,121,121,15,0,106,0,0,0,0
Mar-19,NHS Scotland,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,MIU/Other,182,,179,,,,,,,,
Mar-19,NHS Scotland,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,MIU/Other,48,,47,,,,,,,,
Mar-19,NHS Scotland,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - ED,ED,6396,6396,5676,5676,2129,9,3879,84,295,225,57
Mar-19,NHS Scotland,NHS Ayrshire & Arran,A210H,University Hospital Ayr - ED,ED,3382,3382,2777,2777,985,6,2246,85,60,193,68
Mar-19,NHS Scotland,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,MIU/Other,62,,62,,,,,,,,
Mar-19,NHS Scotland,NHS Borders,B103H,Knoll Community Hospital,MIU/Other,8,,8,,,,,,,,
Mar-19,NHS Scotland,NHS Borders,B105H,Hawick Community  Hospital,MIU/Other,66,,66,,,,,,,,
Mar-19,NHS Scotland,NHS Borders,B114H,Kelso Community Hospital,MIU/Other,5,,5,,,,,,,,
Mar-19,NHS Scotland,NHS Borders,B118H,Hay Lodge Hospital,MIU/Other,45,,45,,,,,,,,
Mar-19,NHS Scotland,NHS Borders,B120H,Borders General Hospital - ED,ED,2560,2560,2471,2471,849,1,1547,154,9,6,1
Mar-19,NHS Scotland,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,MIU/Other,18,,18,,,,,,,,
Mar-19,NHS Scotland,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,MIU/Other,32,,32,,,,,,,,
Mar-19,NHS Scotland,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,MIU/Other,20,20,19,19,0,0,18,2,0,0,0
Mar-19,NHS Scotland,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - ED,ED,992,992,934,934,67,1,817,83,24,4,0
Mar-19,NHS Scotland,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - ED,ED,2742,2742,2545,2545,841,7,1788,71,35,19,5
Mar-19,NHS Scotland,NHS Fife,F704H,Victoria Hospital (NHS Fife) - ED,ED,5794,5794,5365,5365,1807,7,3809,89,82,12,0
Mar-19,NHS Scotland,NHS Fife,F708H,Adamson Hospital,MIU/Other,147,147,146,146,1,0,142,4,0,0,0
Mar-19,NHS Scotland,NHS Fife,F709H,St Andrews Community Hospital,MIU/Other,264,264,264,264,0,0,256,8,0,0,0
Mar-19,NHS Scotland,NHS Fife,F805H,Queen Margaret Hospital,MIU/Other,1726,1726,1723,1723,20,0,1564,116,26,1,1
Mar-19,NHS Scotland,NHS Forth Valley,V201H,Stirling Health And Care Village,MIU/Other,1757,1757,1757,1757,1,0,1346,116,294,0,0
Mar-19,NHS Scotland,NHS Forth Valley,V217H,Forth Valley Royal Hospital - ED,ED,5656,5656,5341,5341,1490,6,3470,55,635,13,2
Mar-19,NHS Scotland,NHS Grampian,N101H,Aberdeen Royal Infirmary - ED,ED,5132,5132,4632,4632,1310,10,3426,16,370,22,3
Mar-19,NHS Scotland,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - ED,ED,1591,1591,1583,1583,114,0,1402,1,74,0,0
Mar-19,NHS Scotland,NHS Grampian,N151H,Aboyne Hospital,MIU/Other,84,,84,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N332H,Insch War Memorial Hospital,MIU/Other,31,,31,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N333H,Peterhead Community Hospital,MIU/Other,1336,,1335,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N334H,Fraserburgh Hospital,MIU/Other,646,,646,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N335H,Jubilee Hospital,MIU/Other,240,,239,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N336H,Turriff Hospital,MIU/Other,140,,140,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N337H,Chalmers Hospital,MIU/Other,267,,256,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N411H,Dr Gray's Hospital - ED,ED,2102,2102,2000,2000,369,3,1707,23,0,4,0
Mar-19,NHS Scotland,NHS Grampian,N431H,Seafield Hospital,MIU/Other,52,,52,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N432H,Stephen Hospital,MIU/Other,11,,11,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N433H,Turner Memorial Hospital,MIU/Other,85,,85,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N451H,Fleming Hospital,MIU/Other,13,,13,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N494H,Kincardine Community Hospital,MIU/Other,104,,104,,,,,,,,
Mar-19,NHS Scotland,NHS Grampian,N683C,Forres Health & Care Centre,MIU/Other,37,,37,,,,,,,,
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,MIU/Other,1607,1607,1569,1569,237,1,1290,63,16,1,0
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2731,2731,2428,2428,692,4,1831,46,158,18,0
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,5655,5655,5100,5100,1747,7,3686,103,112,56,0
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,8290,8290,6717,6717,2484,22,5170,128,486,50,0
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,MIU/Other,1912,1912,1877,1877,0,0,1656,130,126,0,0
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,MIU/Other,3062,3062,3061,3061,1,1,2787,219,54,0,0
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - ED,ED,8845,8845,7356,7356,2825,24,5646,43,307,36,1
Mar-19,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,6171,6171,5910,5910,1367,2,4749,1,52,0,0
Mar-19,NHS Scotland,NHS Highland,C106H,Cowal Community Hospital,MIU/Other,701,,694,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,C108H,Islay Hospital,MIU/Other,99,,99,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,C113H,Victoria Hospital (NHS Highland),MIU/Other,381,,370,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,C121H,Lorn & Islands Hospital - ED,ED,663,663,643,643,149,0,493,21,0,1,0
Mar-19,NHS Scotland,NHS Highland,C122H,Campbeltown Hospital,MIU/Other,573,,572,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H101H,Dunbar Hospital,MIU/Other,142,,142,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H103H,Caithness General Hospital - ED,ED,717,717,651,651,194,0,517,6,0,12,3
Mar-19,NHS Scotland,NHS Highland,H106H,Lawson Memorial Hospital,MIU/Other,47,,47,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H202H,Raigmore Hospital - ED,ED,2955,2955,2780,2780,699,3,2242,11,0,4,0
Mar-19,NHS Scotland,NHS Highland,H208H,Nairn Town And County Hospital,MIU/Other,340,,340,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H210H,Ian Charles Community Hospital,MIU/Other,47,,47,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H212H,Belford Hospital - ED,ED,739,739,709,709,136,0,601,2,0,2,0
Mar-19,NHS Scotland,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,MIU/Other,396,,394,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H215H,Portree Community Hospital,MIU/Other,175,,175,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H219H,County Community Hospital,MIU/Other,164,,164,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,MIU/Other,409,,404,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H227B,Aviemore Health Centre,MIU/Other,119,,119,,,,,,,,
Mar-19,NHS Scotland,NHS Highland,H227H,Mull And Iona Community Hospital,MIU/Other,86,,86,,,,,,,,
Mar-19,NHS Scotland,NHS Lanarkshire,L106H,University Hospital Monklands - ED,ED,6074,6074,5748,5748,2131,9,3781,104,49,14,2
Mar-19,NHS Scotland,NHS Lanarkshire,L206H,Kello Hospital,MIU/Other,62,62,62,62,4,0,52,3,3,0,0
Mar-19,NHS Scotland,NHS Lanarkshire,L207H,Lady Home Hospital,MIU/Other,31,31,31,31,0,0,27,4,0,0,0
Mar-19,NHS Scotland,NHS Lanarkshire,L302H,University Hospital Hairmyres - ED,ED,5642,5642,5062,5062,1683,5,3871,67,16,77,23
Mar-19,NHS Scotland,NHS Lanarkshire,L308H,University Hospital Wishaw - ED,ED,6281,6281,5687,5687,1824,8,4351,69,29,67,4
Mar-19,NHS Scotland,NHS Lothian,S108H,Edington Cottage Hospital,MIU/Other,135,,135,,,,,,,,
